voter.address,total_proposals,total_votes,for_votes,against_votes,weight,abstain_votes
0x47299e062fa97ead8456c514b384f7c2a4881c91,1,1,1,0,0.0,0
0x47d0d6ce2f07378821405526ab3b016a9c5ccfe1,1,1,1,0,0.0,0
0x47ca2d0e9a3683be07b325e07898bf7a85ecc7f6,1,1,1,0,0.0,0
0x25caa6512c705dca1dc1ec4019a9aa563a2c528f,1,1,1,0,0.0,0
0x47a421c99195c10ff9e6d5735ffd508703d57d2a,1,1,1,0,0.0,0
0xeef7d718f335d1857b75e9d5265f2b7b5f85975e,1,1,1,0,0.0,0
0x25dd11361786b17597afa5946c8621389b69de7b,2,2,1,0,0.0,1
0xeef38b924a27d7c5e8a62dfdc85f2f24ae942e1b,4,4,4,0,0.0,0
0x46e8043224d0532d9d731ae58aee523dfc264965,1,1,1,0,0.0,0
0x46da0b977ea5bed9117bdc7971eb893e795d5a00,1,1,1,0,0.0,0
0x260b570184aec7662c6da520bb27c759242c092c,1,1,1,0,0.0,0
0x261ae6fb4f46bcfb80e56e08784a57b45bf613ef,1,1,1,0,0.0,0
0x261f679fb7ecad6df5da3b582bf8d4108569dd99,1,1,1,0,0.0,0
0x464d2ac0a0b825aa1fae1bd440f111a3b6f8d390,1,1,1,0,0.0,0
0x4436b086768a115cdb9b4444f8cb9947d5e10a96,1,1,1,0,0.0,0
0x4424e4e88d132ddc617d12b4964899aa12fedf2c,1,1,1,0,0.0,0
0x2733db92773b49e539d8d905f01a8c2da0e85b19,1,1,1,0,0.0,0
0x2690f389bf53057aa9c831065cd87339136ee63e,1,1,1,0,0.0,0
0x26ffe2b67b5b8757dbe5eef7a0ae978ee7bfbaee,1,1,1,0,0.0,0
0x41434478771e889f90f01f9db2acd18c73648683,1,1,1,0,0.0,0
0x412a9e90080f91082a9b91523ee6de5fb32ec857,1,1,1,0,0.0,0
0x40f29f55f0caf5e363d9d739e9d63f654eb90175,1,1,1,0,0.0,0
0x40e01f519f680c2a7f0f859dd89d72a55d09fe23,1,1,1,0,0.0,0
0x40b26041d45e3303ae38a7ca197b4cd07ca7afa7,1,1,1,0,0.0,0
0x40a4bb5f6f5936e8a627144c7bc8504512d24f5e,1,1,1,0,0.0,0
0x270b98d933572786bdef63b33ff42f6fe7fbb3dd,1,1,1,0,0.0,0
0x4085c378e6a5a9889bc8e426e2af1125a34780ff,1,1,1,0,0.0,0
0xec82139c3baba8e840c7680877f1377e05aa42b3,1,1,1,0,0.0,0
0x271cea3a2bb8e3b6e58e6f23c24017a5d511f3cf,1,1,1,0,0.0,0
0xec6da070ef0ba03ec91258635a3103348e886831,1,1,1,0,0.0,0
0x2727e14a99f0e608796b960c3210db0541ddd04e,1,1,1,0,0.0,0
0x27283f3e4fd177af44dd2858bf927124b9a984e0,1,1,1,0,0.0,0
0x417339aaabc69bae824a044f33d5d1b433f30885,1,1,0,0,0.0,1
0x26fa14840e96e69be281fd3470c6c9e2dc8c513d,1,1,1,0,0.0,0
0x41c3a79b4078926a3823c8cab809b0be262aa921,1,1,1,0,0.0,0
0x43eaf601e3a332d4969994d6f67f05ebf72fc455,1,1,1,0,0.0,0
0x2694182fb37418e5e7e64567023fcdca52fe226d,1,1,1,0,0.0,0
0xedcdbd970f3e1372d12f054f0210435e0f1589f1,1,1,0,0,0.0,1
0x26a2d125c1a7c52e613b91c7402cc440feacd463,1,1,1,0,0.0,0
0xedb8a0023569de0c70d106edcdecebd40ff466a3,2,2,2,0,0.0,0
0x42f8b26d4c95a66fc377e546c109cbfd0b494e34,2,2,2,0,0.0,0
0x41cd2cc98b156bfaa8877388b791fff6d3908df7,1,1,1,0,0.0,0
0x26ebb07611b4d09b8aefbbf88e9f72adbf07e06d,1,1,1,0,0.0,0
0xc0d94fd6d28ba84760ab14ac52154c830c3d2a33,1,1,1,0,0.0,0
0x423ac895c63d10c2896d65e5f1fce84c1e36d0d6,1,1,1,0,0.0,0
0x26ef90b47635e2950d2d3f45d05fd59faf49445e,1,1,1,0,0.0,0
0x421a142890ab85cc9eb486b8e405197045a5aaaa,1,1,1,0,0.0,0
0x41efa25f92f574539c5380df3948342cfa64ec0b,1,1,1,0,0.0,0
0x562c1ffc9cf4238a58daffa5cd4695e3a28b0159,1,1,1,0,0.0,0
0x231b1ddc18a595c994e90f7d6eed5d7b330b45b4,1,1,1,0,0.0,0
0xfd493392565a105a79d9d358047335bedb55f3f7,1,1,1,0,0.0,0
0x1fece9c57d7fcc4deeb30b5bf49436939f07130f,1,1,1,0,0.0,0
0x695eb97f17d1d49c5768c2d7fe1087f076275652,1,1,1,0,0.0,0
0x6944ff906bc8afe1a1e1c4a9efba632b7777cda9,1,1,1,0,0.0,0
0x693f3a91791eed576d255ec113f2ec33cddfddcb,1,1,1,0,0.0,0
0x6919a21f3e08bdedec880e1b45697796014ed68c,1,1,1,0,0.0,0
0x68cbc9fa3631b8f74c47905b2e720021c65f2cc9,1,1,1,0,0.0,0
0x68b8be7ce1d36ec75d41b6eb52a59bc82e4dc8fc,1,1,1,0,0.0,0
0x68ac560d0223c9ac2a9ee9b59a47688fd54f25a9,1,1,1,0,0.0,0
0x2001a066cb370d8a452e861f93f00b7c2f4699e2,1,1,1,0,0.0,0
0xfd0187de57d2b696cb7c4c0adf72f830cda6d8ea,2,2,2,0,0.0,0
0x2015776ecddea778cea49d36ee33edbec19bed53,1,1,1,0,0.0,0
0x201f2953f8f973ce1f88439570367c15c8453757,1,1,1,0,0.0,0
0x6831423a4c67e7a8868446eed29e84a28b50ba27,2,2,2,0,0.0,0
0x2050340aafbd67613cef875c5403bb75417ab934,1,1,1,0,0.0,0
0x698e4a662a3074b64b20cb135d5de9d5d1c177dd,1,1,1,0,0.0,0
0x1f7d45f3ae4d68eac18393460b96253cf36d807c,3,3,3,0,0.0,0
0x1f7f6406217926ab76db74680dde62321cc0bb5c,1,1,1,0,0.0,0
0xfeb93f44b787e8a7ad124473d064a11bf9607b7d,2,2,2,0,0.0,0
0x6ad8161c3564fd45676eb2666d27c91aa2190323,1,1,1,0,0.0,0
0xfe75c7a900b92eeb7d32e03d959e484565fc4294,2,2,2,0,0.0,0
0x1f8c53179b184c6da0c1d183fbaa64b2de256948,1,1,1,0,0.0,0
0x6aad93ffca4234ee825f852dafaae93f829d7557,2,2,2,0,0.0,0
0x6aa9245feaa8c605ebeacc5f90a2cca0b917cc56,1,1,1,0,0.0,0
0xfe1c7318893098bdac1771763dbad94752a47f15,1,1,1,0,0.0,0
0x1fbf88e60ed97a817867d882dd97fa856f840b15,1,1,1,0,0.0,0
0x67f7d06e04a9389bb0abc5115a35517b8f06554c,1,1,1,0,0.0,0
0x67bc11c3f26281c456021bbd4e078c2aedbd515b,1,1,1,0,0.0,0
0x6b4d62b0d471753b84c0094cada6e94d9f9b0b95,1,1,1,0,0.0,0
0x20665d02c4c766a816488d1182fb1a7dcb8fe003,1,1,1,0,0.0,0
0xfbefc9a55ad7430e3cb02f02cadaf44c6ed39498,1,1,1,0,0.0,0
0x209f9dc32c424b769c696b1b4cf3cbe0e0d42851,4,4,3,0,0.0,1
0x6568e51a843983db02e9eac2ab5265b67588c2f5,2,2,2,0,0.0,0
0x20a4b98ae112fa3e605a663b0d72a45d81b75d26,1,1,1,0,0.0,0
0x65456af483e081c5eaa16aea11d2cadd2927fb23,1,1,1,0,0.0,0
0xfbb2131b56079b922a42bcd507c77aedc8e3fd55,2,2,2,0,0.0,0
0x64efdacf8e734f89faaddeda82ebcdc4cc8fe5bc,2,2,2,0,0.0,0
0xfba68a70210d071ab61a61c653c626d4b74e482d,4,4,4,0,0.0,0
0x64c15ac568f7f2c385367c1d9c2e03f82a55bd22,3,3,2,1,0.0,0
0x64a9e90c7d5a0faeffde1046efd00f6a7e8b585b,1,1,1,0,0.0,0
0x20b3bfbe9f511cb8ae01d54a21895177e6884f97,1,1,1,0,0.0,0
0x649703495a42db49908824a3dbd787b59c9e399a,1,1,1,0,0.0,0
0xfb7609de84a01188a3dd98504503c00abf0c7041,4,4,4,0,0.0,0
0xfb57639e7054c932dd7b916c2946da3db6342b29,4,4,4,0,0.0,0
0x6456b18997710480576446c262df72fd1613eff4,1,1,1,0,0.0,0
0x65ad8d93d1f94f8bda6720edb672e46e30d50eb1,1,1,1,0,0.0,0
0x65b101cc56ae67cea37320069a36da4d70b512b6,1,1,1,0,0.0,0
0x65d16f7ae9ce16bf0b3b6638b79dd87e5373aaf5,2,2,2,0,0.0,0
0x209153cbc2296b90e79c7718c8b6821d3afd7934,5,5,5,0,0.0,0
0x6780d8885a3b7437c8debe1573c783c0455d8b18,1,1,1,0,0.0,0
0xfc2a63d78da375954524fc4962d6f89e6b6239fb,2,2,2,0,0.0,0
0x675665d1e7e42b3c5b93d7cb2e30618a4b0569b7,1,1,1,0,0.0,0
0x674d3ce17ad08bc4a23bbce302abb8f2b36eef18,1,1,1,0,0.0,0
0x208695b293541400ae640281686d32955f3ba3cd,1,1,1,0,0.0,0
0x66d2aa9c766782f0674ebc50b7632b735b8e83fc,1,1,1,0,0.0,0
0x65fd3c2677156b9932eec5043fbd36b3484b8187,1,1,1,0,0.0,0
0x66c6d328f1e4b5b4a35c508fe6145436cb70ee7f,1,1,1,0,0.0,0
0x669d24e9080553e06a0f6b31f79bf0e228d7e6b6,1,1,1,0,0.0,0
0x663a655b29dd4658dae1ace767c5125f5cbfddcd,1,1,1,0,0.0,0
0x6623dc6b98bef65e3dec3f930523135d342b0573,4,4,4,0,0.0,0
0x660d8203fdb8a3547b6105051f37bd80fd298a82,1,1,1,0,0.0,0
0x565a59b7c82467348e7efede7df4d055ff178a5c,1,1,1,0,0.0,0
0x710efa8c5caa6782f986f65acb8db86d479e7470,1,1,1,0,0.0,0
0x70f4ce99088d11e9daa7a65cd5731bd15fb39eaf,1,1,1,0,0.0,0
0x1ebd1165ddcee67c9764bbfdf54b8fe713f7a8a9,6,6,5,0,0.0,1
0x1ec78a0888a082419e972ad5a4539dfe316bbd26,1,1,1,0,0.0,0
0x703e8a1bf0081e2343afa41e715fffaaabc8e7c3,1,1,1,0,0.0,0
0x1eeb1446427301293e1e88f4c5145973842e0992,1,1,1,0,0.0,0
0x6faac285b23265e3c7f3034a68994f97852531c9,1,1,1,0,0.0,0
0x6faabe2ff021cc8c44b3c1bc5865bb58d5d6e4ae,1,1,1,0,0.0,0
0x6f860d5c136d630b06ae56d47aeeb598370ed952,1,1,1,0,0.0,0
0x6f7f154ecc6a6740d6d456efca7216f1c819edd2,1,1,1,0,0.0,0
0x6f76abd6af93bc0145ff884c83a94b80cbf83c0d,1,1,1,0,0.0,0
0x6f6e98597dbdddcee706243a754d846e8f851e08,1,1,1,0,0.0,0
0x6f467a91fa8bcc64409f3fb351459195387ce36a,1,1,1,0,0.0,0
0x711c7157958910b2e91b1c56844689d2b58eeb9f,1,1,1,0,0.0,0
0x01e53424dc3af05357527620bead189c6fb2802a,1,1,1,0,0.0,0
0x1eaaddd314ccfe38cbd821fa0e3ddb95971aa313,1,1,1,0,0.0,0
0x1e8ebc6a47f75b374c8658861255486a2895107d,1,1,1,0,0.0,0
0x72dd67b08b2f938243679f819f7784c2313a287b,1,1,1,0,0.0,0
0x1e6f8bdc7c6ff5ffbf8bf114996d91cb6f4df203,4,4,4,0,0.0,0
0x1e7130d44c2220dc3dc892f849ded4a9985eb474,1,1,1,0,0.0,0
0x1e73b815fbb2c97bf2c8b3d90abff14dc97ad8d0,6,6,6,0,0.0,0
0x72a221af0b468b43adbcc82855b670a4efd932b8,2,2,2,0,0.0,0
0x01f75041aa4827e772de7b3a9b17fba2551b91a1,1,1,1,0,0.0,0
0x1e868e0f5948fc94ed99dde0d0aba939e7677b47,1,1,1,0,0.0,0
0x725e8d4b0c5db60459596c2446ac07e35e6200d0,1,1,1,0,0.0,0
0x1ea0608bb0761115dbcc9c26cb3352830b1b37de,1,1,1,0,0.0,0
0x72460f1a2a67e65180f63fd184252d71c85f2207,1,1,1,0,0.0,0
0x723d2373ff5e3402d43baa133d0e476bb312845e,1,1,1,0,0.0,0
0x1e8f1bd0f5d3da0e3281e90f31fffffe4e44788b,5,5,5,0,0.0,0
0x71a5cbd6d9923cda4e6e269293e84cc825c16104,1,1,1,0,0.0,0
0x1e903fd5be070c1a8056fc525346afb00219a59f,1,1,1,0,0.0,0
0x7167fdfa2a743360c1c8e1792c01db4ec46623b0,1,1,1,0,0.0,0
0x6b618d5990e7548a609973662b9886f4cb7b4958,1,1,1,0,0.0,0
0x1f081aa0bfa33cbbadec81db08d2612c1edd95c7,1,1,1,0,0.0,0
0x1f378e93bf6100de8e1da65ac9487a1227c88e3f,4,4,4,0,0.0,0
0xfff641725fde1102ed1a7aec3ebb2dcac33482ee,1,1,1,0,0.0,0
0x6cc0469725d5fd1c9f4edaaa70e349581bc6deb0,1,1,1,0,0.0,0
0x6c9e29c4e72464024e99cadb2a2bc1de4fad984a,1,1,1,0,0.0,0
0x6c98f8c35ddeed5d32a64956a629fd1cb01fdae9,1,1,1,0,0.0,0
0x6c7b0b2a857dcac9d31dbc246c85e8a11c73c33f,1,1,1,0,0.0,0
0x1f4e8436c132f6dc42efed2250de70c6dbb1e9e3,7,7,6,0,0.0,1
0x1f5b54ddadc36f7ff88b4f6ffd810dea319927f2,1,1,1,0,0.0,0
0x6c6aa7e5a4b570d399871442c4d83e743afcc759,1,1,1,0,0.0,0
0x1f5d8e69864f98c2cf3dc70b1ea72232540a83b2,1,1,1,0,0.0,0
0x6c2f5a627f6019dd36753b3ed3d64587563edfcb,1,1,1,0,0.0,0
0x6c1abc8182618ad85c5ba14bd2400bd0953caf27,1,1,1,0,0.0,0
0x6bf93f10266fe92c6e9c4d7ab1a743b34dab1b75,1,1,1,0,0.0,0
0x6baa54bfed90f1f5eb2ff84bac0bb30fe053227a,1,1,1,0,0.0,0
0x6d21132def91056b3543f16198d9ba0e767b8960,1,1,1,0,0.0,0
0x1f2dbe460871342486670471b196cd21d7f73118,3,3,3,0,0.0,0
0x6d5935ed74623b0da4102519e59482cdaba1090d,1,1,1,0,0.0,0
0x1f1a85d6cd851670f3b30b1c39b2210b3c7f360c,1,1,1,0,0.0,0
0x0136dc511e5a12fd11442335123f3509348f3149,1,1,1,0,0.0,0
0x01117e94f863acafb8f0db5c05f5cb58a20e16a8,2,2,2,0,0.0,0
0x00fddf15962fd7a4381e83dc82645cf2a45db33d,3,3,2,0,0.0,1
0x6e47de3a69d9f7ae892d6c3c1c518f2e928a07fb,1,1,1,0,0.0,0
0x6e4649348ddd43ce13bd809d96444e3555b884f3,1,1,1,0,0.0,0
0x6e2b13462abed264fde3ca6e5ac7bd735b118f45,1,1,1,0,0.0,0
0xffff036958894ef23a87bba51e3d3dcaa1dda6eb,2,2,2,0,0.0,0
0x6e0f6dce0ee9513d57b8885d3f33a434a8ea6d64,1,1,1,0,0.0,0
0x6e075ed56168d213fc20555ab2c6d0a04a4ce654,1,1,1,0,0.0,0
0x6dc213998be11ca07ac5875c65cec7db5f328ccc,1,1,1,0,0.0,0
0x6dbd399cc877eda30dc89f52e997142cc40938d2,1,1,1,0,0.0,0
0x6d9aa2c9749ceeb003b058b3df3f35f3d54152e2,1,1,1,0,0.0,0
0x20d7f6e8b01061a67ba0a67fd6da55746848a300,1,1,1,0,0.0,0
0x641a0ba59cd94eb944e2ad7793157944869daf3e,1,1,1,0,0.0,0
0xfb1fb3897e444956f969089cbb0abb60d8fe6127,3,3,3,0,0.0,0
0x5a578f47ed0cfce6f313f0625b9b35b9156f39ff,2,2,1,1,0.0,0
0x225f6da6a36365acfd4f4ac2ff3ed4bf414cc8b0,1,1,1,0,0.0,0
0x5c418b42cfd03e96e1b696a1a8c56f02fb2ef562,1,1,1,0,0.0,0
0x2269eb53bab16c1d5628eb40c234d10465e076d2,1,1,1,0,0.0,0
0x5c1e00c1c98bfcd7c64b2d199f960a3fa115993b,1,1,1,0,0.0,0
0x5c0c10db08c9243b630876d4354c0cd4839dfbac,1,1,1,0,0.0,0
0x22718c88b66f55c2f6a0f2baf57eeef034ea72ff,1,1,0,1,0.0,0
0x5bee2e59200f16c9b763c1414e5f16d5df41e9a5,1,1,1,0,0.0,0
0xf85dd6b5b367b49a6984f1260e4964ed1453f63e,2,2,2,0,0.0,0
0x5b88bc8bdc12707386c23f5c30a791203beb9b81,1,1,1,0,0.0,0
0x5b49eb192770be4c3b6b55ee08f89c4a0a93d61e,1,1,1,0,0.0,0
0xbde75fe0d63c70a805448f7ef4337f783e2c1afc,5,5,3,2,0.0,0
0x5b0a1be0f491af984ea408734a1c3d87095abd79,1,1,1,0,0.0,0
0x5af73ed2be73b773c73f477cdc4aa7fb5b704406,1,1,1,0,0.0,0
0x5af25563f22708a8f339882353bc5870f3f4d538,1,1,1,0,0.0,0
0x2283cc2d24d4946e05aa14ffe199104b8cdd5f1f,1,1,1,0,0.0,0
0x2292b9b4665046329639381fc655521f3b28f511,1,1,1,0,0.0,0
0x5c68462106dcb7fc6496a99cc28a5a839117ffab,1,1,1,0,0.0,0
0x5d061295c313eb5df4294fbbecb64635d9e65344,1,1,1,0,0.0,0
0x5d55b0b6a3122bad6d074c16c2c9762b2dfbdf91,1,1,1,0,0.0,0
0xfa0eabf9ad1bfe0f11867481d33150e2acd2398a,1,1,1,0,0.0,0
0x22368651fddd46dec3faf1af76e5c831ae2ea9b7,1,1,1,0,0.0,0
0xf9ae31e96fc7b03a5bcefcecd6bdfc4b4f06d385,1,1,1,0,0.0,0
0x2238c6f75deffad03f61537ce40c434a7c23a7a0,3,3,3,0,0.0,0
0xf90770bafb6dabb63a0a8cb7671d9256d02d0a02,1,1,1,0,0.0,0
0x22473d5d99f985e0d41f380e122c37734313e0ad,1,1,1,0,0.0,0
0x224efa6aee0d4f099f4685973ec9f6debc3d838c,1,1,1,0,0.0,0
0x5ca236e150a0b2d9047d0307d7d61f032884e0a6,1,1,1,0,0.0,0
0x5c846ec9653de2420826a870168930a6dae207a3,1,1,1,0,0.0,0
0x5aa34c484e451848e0423d694ee3725a5e16894d,1,1,1,0,0.0,0
0x5a551b961f379283c0ed92b62750faa29c8909a4,1,1,1,0,0.0,0
0x2297082ff29d2d3002bdc5dbcbf66971885d5eb2,1,1,1,0,0.0,0
0x22f844280360cc97f3c0fc15a43017564c5659a1,1,1,1,0,0.0,0
0x57bbc2cf013e1197e4f719738ab6a79039517909,2,2,2,0,0.0,0
0x578f20b41319e431a5592984f54f4b7266a4811f,1,1,1,0,0.0,0
0x230c30c0ae51655778ef458842807d1799c92858,3,3,2,0,0.0,1
0x57862ec220aebf6acedd1a6f41ed3c72ea035afb,1,1,1,0,0.0,0
0x577bdad4759f4927710e720d75596b30c71b7eed,1,1,1,0,0.0,0
0x5744d522b7cea5d0f70236bf6e970fab2d9fb084,1,1,1,0,0.0,0
0xf57f69c30054f5d8f46c6cadfde36da70cb7a16d,6,6,6,0,0.0,0
0x56c8c63a43ac74b5e15a952a705ad7eeb0be16c3,1,1,1,0,0.0,0
0xf57f0a8ab90fbe074072a9fd641806a0085407ed,1,1,1,0,0.0,0
0x56bac82315b3b3344f8f4130902fa51f93de2468,1,1,1,0,0.0,0
0x56b812392798cdc469e487e1e29414d1da8ac60c,1,1,1,0,0.0,0
0x566db9b6bc6ad1d2ba507db59576c0d6e9028846,1,1,1,0,0.0,0
0xf5ae0181010eeea96e437db96ad6768322f567f1,1,1,1,0,0.0,0
0x584040edd73c739594c1493642cd9f79aa92a5a1,1,1,1,0,0.0,0
0x5855e47ffcd65be4b80ca1d1cf79a8fe48953794,1,1,1,0,0.0,0
0xf666340da856737111c54629c8adcf3371150140,1,1,1,0,0.0,0
0xf78580a70fa7c134cb515878852b643812929746,1,1,1,0,0.0,0
0xf734b8a8e6a9509c9de7170dca8eef3aae2ab19a,2,2,2,0,0.0,0
0xf70ba952878c45c3f57aaad263b425d026941180,1,1,1,0,0.0,0
0x59aa839aac553009ef99535e8d575ea0a0134250,1,1,1,0,0.0,0
0x22ba79914b4e2ad38e03b99d9b94260ee6d77849,1,1,1,0,0.0,0
0x590bb9c847fc13981e31a9d9ed654dbf2675faef,1,1,1,0,0.0,0
0x22f3b3f81d33d5d01c37e46867ecc1f54f0f7b66,9,9,5,4,0.0,0
0x22c3a71489c6fee8b894561d7c819d389f16554b,1,1,1,0,0.0,0
0x22c9b5b117993c061153e0323a6b22deef4433aa,1,1,1,0,0.0,0
0x58c311cda985d24bedd308a098ec6b70260f96f8,1,1,1,0,0.0,0
0x58a8056547c9f47b2d8023c3411ea7cb12fd6aad,1,1,1,0,0.0,0
0x22f25baf2728d4a1032e0d77562a18419698b681,1,1,1,0,0.0,0
0x5d72f5eeee34df3d9dde22222b65145d64b5876d,1,1,1,0,0.0,0
0x5dbb300cc0fdf157a12a5fe4b86f44a900f7616c,1,1,1,0,0.0,0
0x2131bab8111b274c9a8af99cc3e1eaaaad62563d,6,6,6,0,0.0,0
0x61a594e97b4d2eddc888465f3b5b33ed03b0c4df,1,1,1,0,0.0,0
0xfa91afb77b5462a0df243f61a57e71fef938f8d5,2,2,2,0,0.0,0
0x619736cd2799aad719494b8763ebe43063779b9f,1,1,1,0,0.0,0
0x61971dcbbf26eb7452516c85b860c765fa2950ff,1,1,1,0,0.0,0
0x6187cf93aba7ec38328dd67ff417e7d0cd739f66,1,1,1,0,0.0,0
0x2148df0b78617704e2b74c9030effd4aeca78712,1,1,1,0,0.0,0
0x2178761f01bb874de82f44aaeebf4087bd8e08f6,1,1,0,0,0.0,1
0x61376a7b6be7a220cbd5db470121d6e2f5f5898b,1,1,1,0,0.0,0
0x610aee45e1f6fbd133b89c88387860109f47f42e,1,1,1,0,0.0,0
0x218ac84fb802985e99336cd9dfbe71fc54da4bce,1,1,1,0,0.0,0
0xfa3195ec87fe4949963a9c2c4a07d2359033ad23,1,1,1,0,0.0,0
0x6056018e37626cc4d6a03eddf9a698d0e55d8657,1,1,1,0,0.0,0
0x61dc9df169bdef3acd290d3d636616cd2eee593c,1,1,1,0,0.0,0
0x63aa35321d331b885f6ab378a093ca397651a819,1,1,1,0,0.0,0
0x639023c61d769eacd5dc7e4c9e41fba76e25a783,1,1,1,0,0.0,0
0x20e5341128e2fd4901c71842c4ed6babf548e126,1,1,1,0,0.0,0
0x633f04844339604cf0031e228c75b1d0da26d4ae,1,1,1,0,0.0,0
0xfb0fdb59dedc269f895a90e6befaab25ce55d6bd,1,1,1,0,0.0,0
0xfaf75158d239b8e153c1f4b0b6f0feba68521038,1,1,1,0,0.0,0
0x62ee6d0d7c61512f86923781fd5ade48e0ed55ce,1,1,1,0,0.0,0
0xfadc74ce181f7a48b1363b4c90618283e91857e1,1,1,1,0,0.0,0
0x20f4dc172645f97d24f82cf2f82e5f4f617955bf,5,5,4,0,0.0,1
0xfaf2abac4a3cf617d39220b72a7d925eaf034dc2,2,2,2,0,0.0,0
0x62b87c1f1d69eee3ff2e8ab814235ad169e1c7ae,1,1,1,0,0.0,0
0x627993a2cefe5a3abb68b1d3b3f2c36ad7a45d23,1,1,1,0,0.0,0
0x627395bf83a9b4fb6b248c510fe2ac11728c56cc,1,1,1,0,0.0,0
0x219c59a99fb5134db62382f3cb3a88c0c15b6ef2,1,1,1,0,0.0,0
0x6047bdd1a1f257bb30a6c031400275b38d9cad63,1,1,1,0,0.0,0
0x21a40e5dd24194f156d576efdcbc45c0272ba5af,4,4,4,0,0.0,0
0x5eb1605704b49cd31442f273aeb6017b28a8e64c,1,1,1,0,0.0,0
0x5f0f0c3a69337c4dbb9f71011073570edf6ccd81,1,1,1,0,0.0,0
0x5ef6611e9f82e814cd4f6440d9f66745bc234642,4,4,3,1,0.0,0
0x21ff545d8e6302ffc813e501dfafa025e19dbde3,1,1,1,0,0.0,0
0x5ed6a085823de630c603b4a4a097c9121954050d,1,1,1,0,0.0,0
0x5ece8699c0ec57d8505b6a3c310e122f9761c30a,1,1,1,0,0.0,0
0x5eb1ba7e7260df267c8c42e8b7f2b9bf91079eec,1,1,1,0,0.0,0
0x21f59b9771b298d51d399144af903f0a743fb14a,1,1,1,0,0.0,0
0x2201d9a6e365331b79aad1c82ece9f2200fc74ff,1,1,1,0,0.0,0
0x5e8aaa8bdbdfad9471cc0f605d49b9c243ddb77b,1,1,1,0,0.0,0
0x5e772e7504ca14182bcead23a6b652db5dc11b94,1,1,1,0,0.0,0
0x5e65aedac15ef86f1766e5a18a2ecce10c4be9ab,1,1,1,0,0.0,0
0x5e5f43c8203360963beb8926969b2f0baabf9b16,1,1,1,0,0.0,0
0x6043c582331fe374ae17e791a98daafc8f765062,1,1,1,0,0.0,0
0x5ff954b930764253be25225f856862cb1b7e5087,1,1,1,0,0.0,0
0x602972e6ffacd2d7b617eecb5f77206da0675f10,1,1,1,0,0.0,0
0x6023c1ab12a54483a1ae447776d2393390ae2e0b,1,1,1,0,0.0,0
0x60107829600470585f01028b605738cd9a7c3637,1,1,1,0,0.0,0
0x5fff20a82e7c9912d35105bc3bbea7c8f8db85dd,1,1,1,0,0.0,0
0x21b61b410892077de7a17391b98f9207b1c9d9c5,1,1,1,0,0.0,0
0x21bc1474647c2ab47245a30455db2aed3868a8bf,1,1,1,0,0.0,0
0x5f6232012b7da5ca67070c9c1d9b1ad8cb9242ee,1,1,1,0,0.0,0
0x5fd7640b1edabe11c50fa3e3336c409759553b02,1,1,1,0,0.0,0
0x5fd16533190c8173de92fbbb92ae7bf56349dd53,1,1,1,0,0.0,0
0x5f95f3bfc9688829576ddb74348dc9f762c451d0,1,1,1,0,0.0,0
0x21c4bce8a084895622ff49b3a858ceb88edb2c0c,1,1,1,0,0.0,0
0x21cf976f5cf83cb699038f738b9d8aa1fbda77a5,1,1,0,1,0.0,0
0x21d9534a58f83936cb54a0c39ea2b708ce081b48,9,9,9,0,0.0,0
0x5f6c1f627e285c3228dab905562d4b5bbfee05e0,1,1,1,0,0.0,0
0x38e11edc55d0cd5d7dea468079fb7a0c646aae5c,1,1,1,0,0.0,0
0xcd6e87351f1a68dcebe90037e75c2bb9a6417f87,1,1,1,0,0.0,0
0x30f5fc18bfe2e098fc25184543b6d4cf6e816513,8,8,7,0,0.0,1
0x15571715e0a13298e595485703b87500c7e49369,1,1,1,0,0.0,0
0x153ec1c528f2b6b32f9bef07f8d874c8492c66ad,1,1,1,0,0.0,0
0x1533b0d3dc7cee49bd80694e63e04a50eedee9fe,1,1,1,0,0.0,0
0xd73987576ecc93732a17d4fa66c59cbd9b7bd5e2,1,1,1,0,0.0,0
0x152a401637f584188c67ea908fbfe18680ef7487,1,1,1,0,0.0,0
0x150719679cd203a000c5c5007637e96bc7694be7,1,1,1,0,0.0,0
0x1501d5baf2c2688acdaae437233790441b93a1de,1,1,1,0,0.0,0
0x30c86304b5c9de2f0c698e0e9eab5c06446fface,9,9,8,0,0.0,1
0xc529f8b3ba2b9ffc16c00f108780e91e752d8567,3,3,3,0,0.0,0
0x30d0d8b6ce23680a3ae7cd148ed34fee7d257fa4,1,1,1,0,0.0,0
0xd7037c9a879e4a45b4f4109576d0dcd193c2f03e,2,2,2,0,0.0,0
0xd6fe8b48c00d478b741833bd4bd8d76dc9bfd325,1,1,1,0,0.0,0
0x30dad13e635f7eb6be4e43daef3feceeb5297617,1,1,1,0,0.0,0
0x1496cb13457dad19a08d6037c28adbf76ce0454e,1,1,1,0,0.0,0
0x30ea6a2c73159b3cd16fcf2dff75c695dcdcaa53,1,1,1,0,0.0,0
0xd77f4aa890e1f4cd2f3248aadf9b485a56809c14,1,1,1,0,0.0,0
0x15b514b02d413783a3c5178a8d41a4e3e55f434b,1,1,1,0,0.0,0
0x30b283d5a2aafb534b1a5b36764eafa9ddd30c8d,1,1,1,0,0.0,0
0x1652e06e2f387313de337108e6ad4be3eb28512f,1,1,1,0,0.0,0
